,Label,size_ratio,0_dist,0_angle,4_dist,4_angle,8_dist,8_angle,12_dist,12_angle,16_dist,16_angle,20_dist,20_angle
1007,You,0.5272727272727272,0.446544729876954,-1.4866580862637258,0.0898671523727537,0.3028848683749714,0.48911823723628,-1.1169523252733864,0.1318637759653978,1.1071487177940904,0.1611877509666206,-1.5042281630190728,0.2400518232642762,-1.1571071135160331
1008,You,0.5432098765432098,0.4405654513370871,-1.4968572891369565,0.0776629933991815,0.2110933332227465,0.4900144466626425,-1.112099172402934,0.128589454211823,1.0882830317724197,0.1522650761241226,-1.4994888620096063,0.2377392441668345,-1.0969449903001365
1009,You,0.5471698113207547,0.4430762807499019,-1.4835186138454353,0.078027431464087,0.1418970546041639,0.491077156067728,-1.092074482799131,0.140665952518259,1.124690777851493,0.1658885947712809,-1.5042281630190728,0.2467444033992017,-1.1071487177940904
1010,You,0.5375,0.44209493673056,-1.4835186138454353,0.08825430804002,0.0624188099959573,0.4948822827242803,-1.0971987974012851,0.1280465805049221,1.1263771168937975,0.1545369943676832,-1.4994888620096063,0.2414748396701413,-1.147942400661956
1011,You,0.525,0.4443904269258745,-1.4835186138454353,0.0831903067884539,0.0665681637758238,0.497451860734446,-1.0971987974012851,0.1287114369546845,1.1263771168937975,0.1553393970326126,-1.4994888620096063,0.2450514649622743,-1.1273479903751584
1012,You,0.5153374233128835,0.4488067616398846,-1.4856369341751898,0.1150399962773574,0.0949517063427563,0.4879210125605795,-1.1321435114130107,0.141788889618795,1.1760052070951352,0.1639657231384421,-1.5042281630190728,0.2441889694234857,-1.1571071135160331
1013,You,0.5182926829268293,0.445532779727715,-1.4856369341751898,0.1192229857722481,0.045423279421577,0.4870167462200215,-1.1469287162651174,0.1457666348762516,1.1902899496825317,0.1681716484721583,-1.5063694873693432,0.2424076453941359,-1.1571071135160331
1014,You,0.5182926829268293,0.445532779727715,-1.4856369341751898,0.130040021073066,0.0416425790985884,0.4915689633404907,-1.126850601706899,0.1429241156489409,1.1410340476982082,0.1627696163556263,-1.5042281630190728,0.2382615347721177,-1.1987285679367763
1015,You,0.524390243902439,0.4449123992901399,-1.473543128543331,0.1243201505188602,0.0434508953915308,0.4903418061931236,-1.126850601706899,0.1404031787639512,1.1760052070951352,0.1628116711601205,-1.4711276743037347,0.2418024967846705,-1.1571071135160331
1016,You,0.5276073619631901,0.4470489790128039,-1.473543128543331,0.1252702069958502,0.0867383386759851,0.4878020415481616,-1.1220729827841756,0.141077429661933,1.1760052070951352,0.1635935331980605,-1.4711276743037347,0.2358306073683103,-1.16892567935444
1017,You,0.5151515151515151,0.4483480402175396,-1.4986326978352391,0.1186523259600625,-0.045423279421577,0.4803542476059032,-1.1673772934950848,0.1422400105792287,1.1410340476982082,0.1619905209647722,-1.5042281630190728,0.2341646673536915,-1.16892567935444
1018,You,0.5272727272727272,0.4457717147620508,-1.5106280756398869,0.0917659638704843,-0.1171087445668642,0.4699695890286037,-1.209355435901344,0.1493408713885904,1.2036224929766774,0.171887532725386,-1.5083775167989393,0.2409480995242905,-1.2068173702852525
1019,You,0.5178571428571429,0.4441230363556774,-1.5469913006098266,0.0645199591863322,-0.6107259643892086,0.4540766091864998,-1.35970299357215,0.147242034766462,1.2036224929766774,0.1764182644103079,-1.420424898787762,0.2366781349149911,-1.1571071135160331
1020,You,0.5088757396449705,0.4482881444760646,-1.559032163645138,0.0643726531512607,-0.6107259643892086,0.4553666540991267,-1.3370531459259951,0.1450962588293668,1.237552025683224,0.1805394357488137,-1.4536875822280324,0.2389476422750621,-1.1861916119726832
1021,You,0.4970414201183432,0.4505162331404986,1.5472712558096795,0.0678567813451079,-0.6747409422235527,0.4462268464778445,-1.4994888620096063,0.139890338450161,1.1410340476982082,0.1708787275986175,-1.446441332248135,0.2394413766223643,-1.136842957401
1022,You,0.5089820359281437,0.4487773953066786,1.5232132235179132,0.0608459286390886,-0.6610431688506868,0.4429329001372962,1.570796,0.1360556325911034,1.124690777851493,0.1715181202359931,-1.477319545636307,0.2508741906677571,-1.154731821071074
1023,You,0.5060240963855421,0.4469421770247306,1.5106280756398869,0.060812329125167,-0.7853981633974483,0.4466511884892924,1.5226408137349812,0.1298951919517274,1.1441688336680205,0.1680095367464813,-1.442473099109102,0.2500433338151456,-1.1263771168937975
1024,You,0.4876543209876543,0.4515974757782536,1.4723501675822634,0.0589790518034939,-0.7188299996216245,0.4551621042802761,1.411659600996203,0.1390395605010718,1.0714496051147666,0.1679214985498721,-1.4382447944982226,0.2507185303035788,-1.136842957401
1025,You,0.4969325153374233,0.4526475758805055,1.473543128543331,0.0626413282877919,-0.6610431688506868,0.4507096058525124,1.411659600996203,0.1351347272409634,1.1071487177940904,0.1670937279339975,-1.40564764938027,0.2532612518652384,-1.1459641638755542
1026,You,0.50625,0.4489068564341075,1.4587673643689087,0.0402102617154876,-0.982793723247329,0.4572451213089004,1.3494818844471053,0.139738169477171,1.0714496051147666,0.1681191438116627,-1.4711276743037347,0.2526560503035356,-1.1861916119726832
1027,You,0.4904458598726114,0.4598469517637071,1.3831565549905305,0.0527235839996219,-1.3521273809209546,0.4739260763336697,1.2261490111768705,0.1259407661998812,0.8818719385800352,0.160122917008297,1.570796,0.2497955210598315,-1.2924966677897851
1028,You,0.4968152866242038,0.4558038328330673,1.4200499456744748,0.0290860131416968,1.373400766945016,0.4746870795715695,1.214838588626911,0.1429477565649543,1.0714496051147666,0.1712221387320651,-1.5374753309166491,0.2453484881744021,-1.263750594776106
1029,You,0.4777070063694267,0.4656745053464303,1.3467726797569732,0.0293056778150003,0.1973955598498807,0.4845502324762887,1.1814796049617555,0.1633694237203683,0.8850668158886104,0.1789991480029902,1.4743225516123095,0.258117854058698,-1.3690339824746096
1030,You,0.4840764331210191,0.4632775947824852,1.3588386895522773,0.040131255479897,-0.0,0.4925075442906814,1.1383885512243588,0.164269254088975,1.0603080048781208,0.189190204405229,1.570796,0.2614666930088786,-1.3045442776439713
1031,You,0.4777070063694267,0.4644315206557461,1.3588386895522773,0.0459785301654615,-0.0,0.489028736213363,1.159731779405032,0.1675616234940623,1.0303768265243125,0.1897484975003145,1.5405025668761214,0.2550928052710433,-1.3203532371835447
1032,You,0.4840764331210191,0.4621055025431857,1.3709676817219063,0.0528559848605557,-0.2186689458739419,0.4855513008276417,1.1705556697609223,0.1671453001307333,1.0303768265243125,0.1895373426868752,1.5102643070127897,0.2544590020621884,-1.3203532371835447
1033,You,0.4810126582278481,0.4528877918252877,1.4698745421276027,0.032264360205845,-0.7853981633974483,0.4634317971169546,1.3347726481689992,0.1425896743262402,1.2870022175865687,0.1726218653385872,-1.4382447944982226,0.2601861102583549,-1.1169523252733864
